id_estudiante,carrera,semestre,turno,edad,genero,promedio_anterior,porcentaje_asistencia,materias_reprobadas_previas,creditos_inscritos,participa_tutorias,beca,trabaja,horas_trabajo_semana,distancia_km,acceso_internet,uso_plataforma_semana,entregas_tareas_pct,reinscripcion_tardia,indice_socioeconomico,riesgo_academico,deserto,reprobo
EST04753,Licenciatura en Administración,6,Matutino,23,F,83.3,75.0,2,19,Sí,No,No trabaja,0,0.5,Sí,5,53.5,No,3,Medio,0,0
EST04754,Ingeniería en Gestión Empresarial,5,Matutino,19,M,83.7,91.4,0,29,No,Sí,No trabaja,0,4.2,Sí,15,81.4,No,3,Bajo,0,0
EST04755,Ingeniería Civil,8,Matutino,19,F,62.6,89.6,2,27,Sí,No,Medio tiempo,25,10.1,Sí,3,59.1,No,3,Medio,0,0
EST04756,Ingeniería Electromecánica,3,Matutino,21,F,85.5,72.5,0,36,No,No,Medio tiempo,24,5.4,Sí,4,53.3,No,4,Medio,0,1
EST04757,Ingeniería en Gestión Empresarial,1,Vespertino,19,M,73.0,93.6,1,33,Sí,Sí,No trabaja,0,11.4,Sí,7,92.7,No,4,Bajo,0,0
EST04758,Ingeniería Industrial,3,Matutino,17,F,86.8,87.6,1,31,No,No,Medio tiempo,26,10.8,Sí,7,96.0,No,5,Bajo,0,0
EST04759,Ingeniería Industrial,7,Matutino,23,M,85.0,72.8,0,35,No,Sí,Medio tiempo,10,9.5,Sí,10,89.6,No,3,Bajo,0,0
EST04760,Ingeniería Industrial,6,Matutino,23,M,61.4,75.1,5,31,No,No,Tiempo completo,41,13.2,Sí,8,75.0,Sí,1,Alto,1,1
EST04761,Ingeniería Mecatrónica,10,Matutino,24,M,72.8,84.7,3,19,No,Sí,No trabaja,0,0.5,Sí,11,62.1,Sí,4,Medio,0,0
EST04762,Licenciatura en Administración,6,Matutino,22,M,69.3,81.2,6,31,No,Sí,Tiempo completo,42,5.7,Sí,13,89.6,No,1,Alto,1,1
EST04763,Ingeniería Industrial,2,Vespertino,18,F,85.5,73.9,2,36,No,Sí,Medio tiempo,25,16.4,Sí,3,59.2,No,2,Medio,0,0
EST04764,Ingeniería Civil,10,Vespertino,17,M,87.2,93.3,0,20,No,Sí,No trabaja,0,11.7,Sí,3,49.5,No,3,Bajo,0,0
EST04765,Ingeniería Electromecánica,3,Vespertino,24,M,56.6,65.0,1,34,No,No,No trabaja,0,12.2,Sí,8,86.2,No,1,Medio,0,1
EST04766,Ingeniería en Gestión Empresarial,2,Matutino,20,M,83.0,88.6,1,20,No,No,Medio tiempo,20,5.6,Sí,11,67.0,No,5,Bajo,0,0
EST04767,Ingeniería en Gestión Empresarial,8,Matutino,25,F,89.8,83.1,0,32,No,No,Medio tiempo,15,1.3,Sí,5,88.7,No,3,Bajo,0,1
EST04768,Contador Público,6,Vespertino,23,M,82.1,69.0,3,23,No,Sí,Medio tiempo,24,19.7,Sí,1,60.3,Sí,5,Medio,1,1
EST04769,Ingeniería en Sistemas Computacionales,3,Matutino,19,M,75.6,84.1,0,26,No,Sí,No trabaja,0,16.5,No,5,86.7,No,2,Bajo,0,0
EST04770,Ingeniería Industrial,9,Matutino,26,M,94.9,78.2,4,18,No,No,Medio tiempo,18,0.5,Sí,5,76.6,No,4,Medio,0,0
EST04771,Ingeniería Mecatrónica,8,Matutino,19,M,69.3,70.0,5,33,Sí,Sí,No trabaja,0,21.0,No,5,81.8,No,3,Alto,0,0
EST04772,Ingeniería en Sistemas Computacionales,5,Vespertino,22,M,66.5,84.8,3,23,No,Sí,No trabaja,0,19.5,Sí,7,95.6,No,3,Bajo,0,1
EST04773,Contador Público,5,Matutino,17,M,58.9,65.6,3,23,No,No,Medio tiempo,21,11.3,Sí,14,83.4,No,2,Alto,0,0
EST04774,Ingeniería Industrial,5,Matutino,22,M,77.3,68.2,2,25,No,No,No trabaja,0,13.4,Sí,3,71.6,No,3,Medio,0,0
EST04775,Ingeniería Civil,7,Vespertino,20,M,63.0,88.7,0,20,No,No,Tiempo completo,45,21.4,No,1,83.9,No,5,Medio,1,0
EST04776,Licenciatura en Administración,6,Vespertino,22,F,75.3,91.4,2,34,No,No,Tiempo completo,34,4.7,Sí,7,68.7,Sí,2,Medio,0,0
EST04777,Ingeniería Electromecánica,8,Matutino,27,F,75.8,66.6,0,19,Sí,Sí,Medio tiempo,14,18.4,Sí,3,76.0,No,1,Bajo,0,1
EST04778,Ingeniería en Sistemas Computacionales,8,Matutino,26,F,72.6,83.0,0,32,No,Sí,Medio tiempo,27,15.2,No,4,87.6,No,1,Bajo,0,0
EST04779,Ingeniería Electromecánica,8,Vespertino,21,F,80.9,75.4,3,20,Sí,No,Medio tiempo,17,12.1,No,2,55.6,No,1,Medio,0,1
EST04780,Ingeniería en Gestión Empresarial,3,Matutino,21,F,81.8,73.3,1,32,No,No,No trabaja,0,4.7,Sí,2,75.6,Sí,5,Medio,0,1
EST04781,Ingeniería Civil,1,Vespertino,20,F,79.0,90.8,2,26,No,Sí,Medio tiempo,21,15.7,Sí,13,74.0,No,3,Bajo,0,0
EST04782,Ingeniería en Sistemas Computacionales,2,Vespertino,20,M,82.7,81.0,1,23,No,Sí,No trabaja,0,13.1,Sí,6,85.3,Sí,3,Bajo,0,0
EST04783,Licenciatura en Administración,2,Matutino,18,F,61.6,82.1,3,25,No,Sí,Medio tiempo,16,2.2,Sí,14,91.7,No,4,Medio,0,1
EST04784,Licenciatura en Administración,10,Vespertino,25,F,85.7,60.2,0,31,No,No,No trabaja,0,11.9,Sí,12,71.5,No,1,Bajo,0,0
EST04785,Licenciatura en Administración,1,Vespertino,22,M,72.7,88.9,1,19,Sí,Sí,No trabaja,0,5.2,Sí,2,80.0,No,3,Bajo,0,0
EST04786,Ingeniería Electromecánica,8,Vespertino,22,F,98.8,71.2,1,24,No,No,No trabaja,0,1.8,Sí,9,89.3,No,4,Bajo,0,0
EST04787,Contador Público,5,Vespertino,22,F,76.3,82.0,2,18,No,Sí,Medio tiempo,14,1.0,Sí,1,56.1,No,4,Medio,0,0
EST04788,Ingeniería en Gestión Empresarial,1,Vespertino,17,F,70.6,72.4,0,19,No,Sí,Medio tiempo,15,6.7,Sí,1,78.7,No,4,Bajo,0,0
EST04789,Contador Público,6,Matutino,20,F,71.4,94.0,0,27,No,No,No trabaja,0,6.3,No,10,85.6,No,1,Bajo,0,0
EST04790,Ingeniería en Sistemas Computacionales,10,Vespertino,21,F,86.7,95.3,1,24,Sí,No,No trabaja,0,9.0,Sí,10,61.2,No,4,Bajo,0,0
EST04791,Ingeniería Electromecánica,7,Matutino,20,M,76.7,70.8,4,27,Sí,No,No trabaja,0,3.6,Sí,10,84.5,No,5,Medio,0,0
EST04792,Licenciatura en Administración,7,Vespertino,21,M,67.7,90.3,0,23,No,No,No trabaja,0,4.3,Sí,9,78.1,Sí,2,Bajo,0,1
EST04793,Ingeniería en Gestión Empresarial,6,Vespertino,21,M,92.5,73.6,0,19,Sí,Sí,No trabaja,0,12.8,Sí,2,73.7,No,5,Bajo,0,0
EST04794,Contador Público,6,Matutino,21,F,65.8,77.0,0,34,Sí,No,Medio tiempo,26,16.9,No,14,89.7,No,2,Bajo,1,0
EST04795,Contador Público,4,Vespertino,22,M,76.0,92.6,0,22,No,No,Medio tiempo,17,9.4,Sí,3,78.9,No,1,Bajo,0,0
EST04796,Contador Público,8,Vespertino,22,M,71.6,75.9,0,36,No,No,Medio tiempo,12,2.7,Sí,4,95.0,No,1,Bajo,0,0
EST04797,Contador Público,9,Matutino,23,F,94.9,89.1,1,21,No,No,Medio tiempo,24,8.9,Sí,8,91.8,No,4,Bajo,0,0
EST04798,Ingeniería Mecatrónica,9,Matutino,19,F,74.2,80.4,0,25,No,No,No trabaja,0,7.4,Sí,8,82.2,No,4,Bajo,0,0
EST04799,Ingeniería Civil,2,Matutino,20,M,89.1,78.5,2,25,No,No,Medio tiempo,16,7.2,Sí,7,47.1,Sí,3,Alto,1,0
EST04800,Ingeniería en Sistemas Computacionales,5,Matutino,20,F,67.4,90.2,2,24,Sí,Sí,No trabaja,0,4.4,Sí,12,57.1,No,4,Bajo,1,0
EST04801,Ingeniería en Gestión Empresarial,3,Matutino,22,F,86.8,86.8,2,23,No,Sí,Tiempo completo,47,0.5,Sí,9,88.1,No,1,Bajo,0,0
EST04802,Ingeniería en Sistemas Computacionales,5,Vespertino,20,F,77.7,73.6,1,34,No,No,No trabaja,0,9.5,Sí,11,81.1,No,3,Bajo,0,0
EST04803,Ingeniería Electromecánica,2,Matutino,21,F,79.1,80.8,1,25,No,Sí,Medio tiempo,26,8.9,No,5,90.9,No,4,Bajo,1,0
EST04804,Ingeniería Civil,7,Matutino,23,M,89.9,94.5,0,22,Sí,No,Medio tiempo,24,4.9,Sí,17,94.5,No,2,Bajo,0,0
EST04805,Ingeniería en Sistemas Computacionales,5,Vespertino,18,M,58.4,69.3,0,22,No,No,No trabaja,0,21.8,No,7,100,No,2,Medio,0,1
EST04806,Ingeniería en Gestión Empresarial,9,Vespertino,26,M,84.0,84.3,0,30,No,Sí,Medio tiempo,10,16.7,Sí,12,89.5,No,5,Bajo,0,0
EST04807,Licenciatura en Administración,8,Vespertino,25,F,73.0,74.3,3,35,No,Sí,No trabaja,0,7.2,Sí,13,89.1,No,1,Bajo,0,0
EST04808,Ingeniería Electromecánica,10,Vespertino,23,F,75.4,93.9,2,36,Sí,No,No trabaja,0,14.4,Sí,7,87.5,No,5,Bajo,1,0
EST04809,Ingeniería en Gestión Empresarial,5,Matutino,23,F,71.4,72.1,3,20,Sí,No,No trabaja,0,15.7,Sí,12,78.0,No,3,Medio,1,0
EST04810,Ingeniería Electromecánica,9,Matutino,24,M,68.7,89.4,0,21,Sí,No,No trabaja,0,13.9,Sí,12,100,No,2,Bajo,0,0
EST04811,Ingeniería en Sistemas Computacionales,3,Matutino,19,M,81.8,100,3,23,No,Sí,Medio tiempo,13,9.5,Sí,14,72.8,No,4,Bajo,0,1
EST04812,Ingeniería en Sistemas Computacionales,5,Matutino,17,M,82.7,73.9,0,31,No,Sí,Medio tiempo,25,12.5,Sí,6,66.5,Sí,3,Medio,0,0
EST04813,Contador Público,5,Matutino,22,M,83.9,91.6,6,18,No,Sí,No trabaja,0,13.8,Sí,5,80.0,No,3,Medio,0,0
EST04814,Ingeniería Mecatrónica,9,Vespertino,21,F,100,91.0,0,30,No,No,Medio tiempo,14,6.5,Sí,8,86.5,No,1,Bajo,0,0
EST04815,Contador Público,6,Matutino,17,M,86.5,73.9,0,22,No,Sí,Medio tiempo,28,17.9,Sí,13,92.7,No,5,Bajo,0,0
EST04816,Ingeniería Electromecánica,10,Vespertino,19,F,76.2,86.1,0,20,Sí,No,No trabaja,0,11.8,Sí,5,87.9,No,2,Bajo,0,0
EST04817,Ingeniería Mecatrónica,9,Matutino,26,M,83.0,81.4,0,33,No,Sí,No trabaja,0,11.3,Sí,6,82.6,No,5,Bajo,0,0
EST04818,Licenciatura en Administración,8,Vespertino,22,F,88.0,72.8,2,18,No,Sí,No trabaja,0,4.2,Sí,11,75.9,No,4,Bajo,0,0
EST04819,Contador Público,4,Matutino,20,F,76.5,70.3,2,30,No,No,Medio tiempo,24,14.5,Sí,5,89.2,No,3,Bajo,0,1
EST04820,Ingeniería Civil,1,Matutino,22,M,81.6,95.0,0,26,Sí,No,No trabaja,0,7.3,Sí,13,84.0,No,4,Bajo,0,0
EST04821,Ingeniería en Gestión Empresarial,5,Matutino,20,M,63.8,74.1,2,28,Sí,Sí,No trabaja,0,3.1,Sí,8,90.5,No,4,Bajo,0,0
EST04822,Licenciatura en Administración,7,Matutino,21,M,78.2,84.6,0,34,No,Sí,No trabaja,0,7.4,Sí,3,48.6,No,3,Bajo,0,0
EST04823,Contador Público,6,Matutino,19,M,69.0,73.7,1,21,No,No,No trabaja,0,2.2,Sí,10,100,No,1,Bajo,0,0
EST04824,Ingeniería Civil,2,Vespertino,21,M,59.2,69.7,2,36,Sí,No,Tiempo completo,48,0.5,No,12,72.6,No,2,Alto,0,1
EST04825,Ingeniería en Sistemas Computacionales,4,Vespertino,24,F,89.2,92.9,0,20,Sí,Sí,No trabaja,0,13.0,Sí,8,69.9,No,3,Bajo,0,1
EST04826,Contador Público,2,Matutino,22,M,62.5,78.7,1,22,No,No,Tiempo completo,40,12.2,Sí,3,76.6,No,4,Medio,1,1
EST04827,Ingeniería Electromecánica,6,Vespertino,18,F,75.4,74.2,0,23,Sí,No,Tiempo completo,41,12.2,Sí,2,55.1,No,3,Medio,1,0
EST04828,Ingeniería en Gestión Empresarial,7,Matutino,22,M,75.6,68.7,0,29,Sí,No,Medio tiempo,13,11.1,Sí,13,84.1,Sí,2,Bajo,0,0
EST04829,Ingeniería Industrial,8,Matutino,21,F,60.7,85.5,3,20,No,Sí,Medio tiempo,17,2.2,No,13,88.7,No,1,Medio,0,1
EST04830,Contador Público,9,Matutino,17,M,79.9,100,1,21,No,Sí,Medio tiempo,12,11.0,No,13,72.4,No,3,Bajo,0,0
EST04831,Ingeniería Industrial,9,Matutino,23,M,63.5,72.0,2,26,Sí,No,No trabaja,0,6.0,Sí,9,66.0,Sí,4,Medio,0,0
EST04832,Ingeniería en Gestión Empresarial,4,Vespertino,18,M,75.0,92.9,3,27,Sí,No,No trabaja,0,0.5,Sí,2,100,No,4,Bajo,0,0
EST04833,Ingeniería en Sistemas Computacionales,1,Vespertino,23,F,89.3,85.1,1,29,No,No,Medio tiempo,13,11.3,Sí,8,94.9,No,2,Bajo,0,0
EST04834,Ingeniería Mecatrónica,8,Vespertino,21,M,77.2,77.6,1,30,Sí,No,No trabaja,0,2.9,Sí,7,64.2,No,5,Bajo,0,0
EST04835,Licenciatura en Administración,7,Vespertino,22,F,72.4,92.3,1,30,Sí,No,No trabaja,0,8.0,No,3,72.8,No,2,Medio,0,0
EST04836,Ingeniería en Gestión Empresarial,7,Vespertino,22,M,62.6,88.2,2,23,Sí,Sí,Medio tiempo,18,10.4,Sí,10,87.6,No,4,Medio,1,0
EST04837,Contador Público,3,Matutino,23,F,81.3,73.5,5,33,Sí,Sí,No trabaja,0,8.7,Sí,10,63.6,No,4,Alto,0,1
EST04838,Ingeniería Mecatrónica,8,Matutino,23,M,55.9,91.1,4,27,No,No,Medio tiempo,24,3.6,No,10,99.5,No,1,Alto,1,1
EST04839,Ingeniería Electromecánica,3,Vespertino,19,M,78.2,74.5,0,22,No,No,No trabaja,0,15.3,Sí,11,84.7,No,4,Medio,0,1
EST04840,Ingeniería Industrial,7,Vespertino,25,M,88.4,100,0,30,Sí,No,No trabaja,0,5.4,Sí,17,97.1,Sí,5,Bajo,1,0
EST04841,Ingeniería Civil,4,Matutino,20,F,54.9,100,4,34,No,Sí,No trabaja,0,8.7,No,1,77.0,No,2,Medio,1,1
EST04842,Licenciatura en Administración,9,Vespertino,26,M,82.6,64.6,1,35,No,Sí,No trabaja,0,4.5,Sí,3,79.8,Sí,5,Bajo,0,0
EST04843,Licenciatura en Administración,10,Vespertino,21,F,71.3,57.0,3,18,No,No,No trabaja,0,12.9,Sí,5,75.2,No,1,Medio,0,0
EST04844,Ingeniería Mecatrónica,8,Vespertino,22,M,81.0,88.4,0,33,No,Sí,Medio tiempo,14,6.6,Sí,11,80.7,No,3,Bajo,0,0
EST04845,Ingeniería en Sistemas Computacionales,8,Vespertino,25,F,51.5,78.2,6,22,No,Sí,No trabaja,0,2.6,Sí,4,78.7,No,2,Alto,0,1
EST04846,Ingeniería Industrial,8,Vespertino,21,M,71.7,97.9,0,18,Sí,No,Medio tiempo,17,0.9,Sí,6,87.1,No,5,Bajo,0,0
EST04847,Ingeniería en Gestión Empresarial,3,Vespertino,20,M,78.3,86.9,0,27,No,Sí,No trabaja,0,3.2,Sí,10,79.3,No,2,Bajo,1,0
EST04848,Ingeniería Electromecánica,5,Vespertino,20,F,78.4,77.0,1,26,No,No,Medio tiempo,24,8.4,Sí,1,100,No,1,Bajo,1,0
EST04849,Ingeniería Electromecánica,9,Matutino,24,M,80.9,80.8,0,33,No,No,No trabaja,0,7.1,Sí,0,65.3,No,2,Bajo,0,0
EST04850,Ingeniería Mecatrónica,5,Vespertino,19,F,60.7,68.1,5,21,Sí,No,No trabaja,0,14.2,Sí,10,92.0,No,2,Alto,1,1
EST04851,Ingeniería Industrial,1,Vespertino,23,M,93.4,79.7,0,32,No,Sí,No trabaja,0,1.7,Sí,4,90.6,Sí,5,Bajo,0,0
EST04852,Licenciatura en Administración,10,Matutino,23,F,70.5,89.6,3,21,No,Sí,Medio tiempo,27,9.8,Sí,3,68.2,No,5,Medio,1,0
EST04853,Ingeniería Mecatrónica,5,Vespertino,21,F,83.3,77.8,0,31,No,No,Medio tiempo,18,5.2,No,2,86.2,No,4,Bajo,1,1
EST04854,Ingeniería en Gestión Empresarial,9,Vespertino,22,M,62.5,58.7,2,22,No,No,No trabaja,0,17.2,Sí,2,55.1,No,5,Alto,0,1
EST04855,Ingeniería Mecatrónica,4,Matutino,21,M,86.4,99.9,0,22,Sí,No,No trabaja,0,4.8,Sí,17,88.4,No,2,Bajo,0,0
EST04856,Ingeniería Industrial,2,Matutino,17,M,66.1,88.4,5,23,No,No,Medio tiempo,10,0.5,No,12,67.6,No,2,Alto,0,0
EST04857,Contador Público,10,Vespertino,24,F,82.7,84.9,2,30,Sí,No,No trabaja,0,14.3,Sí,3,49.2,Sí,1,Bajo,0,1
EST04858,Contador Público,10,Matutino,24,M,77.2,87.4,0,19,No,No,No trabaja,0,16.0,Sí,0,70.9,No,5,Bajo,0,1
EST04859,Ingeniería Civil,8,Vespertino,22,F,65.0,84.9,3,28,No,Sí,No trabaja,0,6.1,Sí,4,94.3,Sí,4,Medio,0,0
EST04860,Ingeniería en Gestión Empresarial,10,Vespertino,20,M,99.4,82.4,0,24,Sí,No,Medio tiempo,17,3.7,Sí,0,75.5,No,3,Bajo,0,0
EST04861,Ingeniería Mecatrónica,6,Vespertino,17,M,71.6,96.7,0,24,Sí,No,Medio tiempo,13,13.9,No,1,77.4,No,3,Bajo,0,1
EST04862,Contador Público,2,Vespertino,19,M,65.9,87.6,3,29,No,No,Medio tiempo,11,7.9,Sí,7,89.0,No,1,Medio,0,0
EST04863,Ingeniería Mecatrónica,5,Matutino,22,F,68.6,99.1,2,29,Sí,Sí,Medio tiempo,22,7.5,Sí,1,64.9,Sí,3,Bajo,0,0
EST04864,Licenciatura en Administración,1,Matutino,20,F,73.6,84.6,0,31,No,No,No trabaja,0,7.6,Sí,6,93.4,No,1,Bajo,0,0
EST04865,Ingeniería Mecatrónica,1,Vespertino,22,F,70.5,84.1,0,24,No,No,Tiempo completo,32,8.3,Sí,12,57.5,Sí,5,Medio,0,0
EST04866,Ingeniería en Gestión Empresarial,9,Vespertino,26,F,87.6,93.8,0,26,No,No,No trabaja,0,0.5,Sí,8,68.5,No,3,Bajo,0,0
EST04867,Ingeniería Mecatrónica,10,Matutino,24,F,61.8,71.8,2,23,Sí,No,Tiempo completo,45,14.5,Sí,12,97.9,No,3,Medio,0,0
EST04868,Licenciatura en Administración,9,Vespertino,20,M,68.0,74.1,2,31,Sí,No,No trabaja,0,15.2,No,11,67.5,No,1,Medio,0,1
EST04869,Ingeniería Civil,4,Vespertino,19,F,68.8,66.5,1,34,No,Sí,No trabaja,0,16.7,Sí,11,94.8,No,1,Medio,1,1
EST04870,Contador Público,2,Vespertino,20,M,95.4,65.3,1,32,No,No,No trabaja,0,8.2,Sí,10,76.1,No,2,Bajo,0,1
EST04871,Ingeniería Mecatrónica,10,Vespertino,23,M,81.9,100,2,27,Sí,No,No trabaja,0,7.0,Sí,12,88.7,No,5,Bajo,0,0
EST04872,Ingeniería Electromecánica,3,Matutino,21,F,67.0,62.1,6,36,No,No,Medio tiempo,25,8.2,Sí,9,77.4,No,4,Alto,0,1
EST04873,Ingeniería Electromecánica,1,Matutino,23,F,61.3,64.0,2,29,No,No,No trabaja,0,3.0,Sí,1,44.4,Sí,2,Alto,0,0
EST04874,Ingeniería Mecatrónica,6,Matutino,21,M,100,94.2,0,23,No,No,No trabaja,0,20.6,Sí,8,76.4,No,3,Bajo,0,1
EST04875,Ingeniería Electromecánica,7,Matutino,20,F,73.4,88.0,0,36,No,No,No trabaja,0,4.2,Sí,4,82.9,Sí,1,Bajo,0,0
EST04876,Ingeniería Industrial,3,Matutino,19,F,89.5,82.0,1,23,No,No,Medio tiempo,27,0.5,Sí,3,63.7,Sí,3,Medio,0,1
EST04877,Ingeniería Civil,10,Vespertino,24,M,71.7,93.0,0,21,No,No,No trabaja,0,15.8,Sí,4,90.5,Sí,4,Bajo,0,0
EST04878,Ingeniería en Sistemas Computacionales,9,Matutino,23,M,70.8,75.9,1,21,Sí,Sí,No trabaja,0,7.2,Sí,11,61.0,Sí,2,Bajo,0,0
EST04879,Ingeniería Electromecánica,2,Matutino,24,F,68.1,81.9,4,23,Sí,No,Medio tiempo,24,1.3,Sí,12,82.2,Sí,2,Medio,0,1
EST04880,Ingeniería Electromecánica,8,Matutino,25,M,73.4,80.5,0,19,No,No,Tiempo completo,45,5.5,Sí,5,71.8,No,1,Medio,0,1
EST04881,Ingeniería Civil,8,Matutino,24,F,82.6,86.8,1,33,No,No,No trabaja,0,11.1,Sí,17,80.9,No,3,Bajo,0,0
EST04882,Ingeniería en Gestión Empresarial,1,Matutino,23,M,65.5,70.3,1,21,No,No,No trabaja,0,13.7,No,2,79.6,Sí,4,Medio,0,0
EST04883,Ingeniería Industrial,5,Vespertino,24,F,65.3,88.7,4,21,No,No,Medio tiempo,12,1.2,Sí,2,100,Sí,5,Medio,1,0
EST04884,Ingeniería Electromecánica,4,Matutino,19,M,68.9,73.6,2,27,Sí,No,Medio tiempo,26,19.8,Sí,0,96.0,No,4,Bajo,0,0
EST04885,Ingeniería Civil,5,Vespertino,23,F,56.9,99.3,2,30,Sí,No,Tiempo completo,44,4.6,No,13,95.4,No,3,Medio,0,0
EST04886,Licenciatura en Administración,5,Vespertino,18,M,70.3,87.8,0,24,Sí,No,No trabaja,0,12.7,Sí,14,83.1,No,3,Bajo,0,0
EST04887,Ingeniería Civil,8,Matutino,23,F,84.9,84.6,0,26,No,Sí,No trabaja,0,15.8,Sí,11,82.6,No,5,Bajo,0,1
EST04888,Ingeniería Mecatrónica,3,Matutino,20,F,65.8,73.4,1,22,No,Sí,No trabaja,0,13.0,No,2,81.1,No,4,Bajo,0,0
EST04889,Ingeniería en Sistemas Computacionales,8,Matutino,20,F,78.3,85.5,0,36,Sí,No,Medio tiempo,10,15.0,Sí,1,79.2,No,5,Bajo,0,0
EST04890,Licenciatura en Administración,6,Matutino,20,M,97.8,74.4,1,22,Sí,Sí,Tiempo completo,30,10.8,Sí,9,84.8,No,5,Bajo,0,0
EST04891,Ingeniería Industrial,7,Vespertino,22,M,74.8,99.9,2,31,No,Sí,No trabaja,0,7.2,Sí,7,71.4,No,2,Bajo,0,0
EST04892,Licenciatura en Administración,8,Vespertino,25,M,64.1,73.5,2,30,No,No,No trabaja,0,14.4,Sí,2,75.4,No,2,Medio,0,1
EST04893,Ingeniería Mecatrónica,3,Matutino,17,M,65.7,80.3,0,21,Sí,Sí,Tiempo completo,36,14.9,No,3,55.3,No,5,Medio,1,0
EST04894,Ingeniería Mecatrónica,2,Matutino,18,F,71.0,76.9,0,24,Sí,No,No trabaja,0,7.8,Sí,3,57.0,No,3,Bajo,0,0
EST04895,Ingeniería en Sistemas Computacionales,4,Matutino,20,F,76.6,77.0,3,28,No,Sí,No trabaja,0,12.8,Sí,11,89.1,No,2,Medio,1,0
EST04896,Ingeniería en Sistemas Computacionales,8,Matutino,18,M,94.4,92.8,1,22,No,No,Medio tiempo,24,7.1,Sí,17,83.8,No,3,Bajo,0,0
EST04897,Contador Público,8,Matutino,24,M,88.2,94.2,2,20,No,No,No trabaja,0,18.1,Sí,16,66.9,No,5,Bajo,0,0
EST04898,Ingeniería Electromecánica,9,Vespertino,20,F,66.8,93.1,2,28,No,Sí,No trabaja,0,13.3,Sí,1,94.7,No,2,Bajo,0,0
EST04899,Licenciatura en Administración,6,Vespertino,19,F,70.4,82.1,0,25,Sí,No,Medio tiempo,22,4.9,No,10,63.6,No,2,Medio,0,0
EST04900,Ingeniería en Gestión Empresarial,6,Matutino,22,F,78.8,72.8,1,34,No,No,No trabaja,0,15.7,Sí,1,59.8,No,3,Bajo,1,0
EST04901,Licenciatura en Administración,3,Matutino,22,F,75.5,81.4,0,31,Sí,No,No trabaja,0,16.6,Sí,8,78.3,No,2,Bajo,0,1
EST04902,Licenciatura en Administración,9,Vespertino,22,M,77.2,86.2,5,31,Sí,Sí,No trabaja,0,7.0,Sí,8,74.6,No,3,Bajo,0,0
EST04903,Ingeniería Civil,7,Vespertino,23,M,86.7,63.8,0,28,No,Sí,No trabaja,0,15.2,Sí,7,59.1,No,1,Medio,0,0
EST04904,Ingeniería Industrial,10,Vespertino,25,F,64.0,77.4,2,28,Sí,Sí,Tiempo completo,36,8.1,Sí,13,88.2,No,4,Bajo,0,1
EST04905,Contador Público,5,Matutino,20,M,88.8,91.8,0,21,Sí,No,No trabaja,0,13.0,Sí,9,76.0,No,5,Bajo,0,0
EST04906,Ingeniería Electromecánica,3,Vespertino,17,F,75.5,88.0,2,18,No,No,No trabaja,0,5.0,Sí,8,74.1,No,2,Medio,1,0
EST04907,Ingeniería Industrial,8,Matutino,25,M,72.4,100,1,29,Sí,No,Medio tiempo,21,10.7,Sí,7,77.4,Sí,2,Bajo,0,0
EST04908,Ingeniería Civil,6,Vespertino,23,F,83.9,70.0,1,23,No,No,No trabaja,0,10.0,Sí,7,100,Sí,2,Bajo,0,0
EST04909,Ingeniería Electromecánica,2,Vespertino,20,F,68.6,82.1,1,23,No,Sí,Medio tiempo,16,8.2,Sí,10,95.3,No,4,Bajo,0,0
EST04910,Ingeniería Electromecánica,10,Vespertino,23,F,76.1,77.8,0,21,Sí,Sí,No trabaja,0,17.1,Sí,11,80.9,No,1,Bajo,0,1
EST04911,Contador Público,1,Vespertino,18,M,74.7,94.5,0,33,No,Sí,No trabaja,0,13.6,Sí,10,92.5,No,1,Bajo,0,0
EST04912,Ingeniería en Gestión Empresarial,7,Matutino,20,M,82.4,100,0,26,No,No,No trabaja,0,10.3,Sí,8,86.3,No,5,Bajo,0,0
EST04913,Ingeniería Civil,10,Matutino,24,M,58.2,88.9,4,19,Sí,Sí,No trabaja,0,10.5,Sí,4,90.0,No,3,Medio,0,0
EST04914,Contador Público,10,Vespertino,23,F,91.3,84.6,4,26,No,No,No trabaja,0,15.1,Sí,6,66.1,No,3,Bajo,0,0
EST04915,Ingeniería en Sistemas Computacionales,3,Vespertino,20,F,78.9,77.7,0,19,Sí,Sí,No trabaja,0,4.3,Sí,7,72.7,Sí,5,Bajo,0,0
EST04916,Licenciatura en Administración,6,Matutino,19,F,69.9,70.4,2,20,Sí,No,Medio tiempo,14,14.9,Sí,3,69.3,No,5,Medio,0,1
EST04917,Ingeniería Mecatrónica,10,Matutino,19,M,76.8,84.0,1,29,Sí,Sí,Medio tiempo,14,16.3,No,5,88.0,No,4,Bajo,1,0
EST04918,Ingeniería en Sistemas Computacionales,9,Matutino,23,F,80.5,92.4,0,28,No,Sí,No trabaja,0,0.5,No,11,67.9,No,3,Bajo,1,0
EST04919,Licenciatura en Administración,4,Vespertino,22,F,80.4,87.6,0,33,No,No,No trabaja,0,21.3,Sí,6,95.1,No,4,Bajo,0,0
EST04920,Ingeniería Electromecánica,4,Vespertino,21,M,62.1,69.0,1,30,Sí,No,Tiempo completo,44,4.6,Sí,9,71.4,No,3,Alto,0,1
EST04921,Ingeniería Electromecánica,7,Matutino,21,F,78.5,83.3,1,19,No,Sí,Medio tiempo,21,9.5,Sí,2,65.6,No,1,Bajo,0,1
